iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
GRL,North America,Greenland,04-11-2021,846,11,8.429,,,,15041.872,195.58,149.86,,,,,,,,,,,,,,,,,,,,,,77383,40125,37258,,,35,137.59,71.34,66.24,,622,1,0.002,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,05-11-2021,859,13,8.571,,,,15273.012,231.14,152.4,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,587,1,0.002,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,06-11-2021,859,0,8.571,,,,15273.012,0,152.4,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,587,2,0.004,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,07-11-2021,859,0,8.571,,,,15273.012,0,152.4,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,605,3,0.005,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,08-11-2021,882,23,10.286,,,,15681.952,408.94,182.88,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,605,3,0.005,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,09-11-2021,922,40,14.143,,,,16393.151,711.2,251.46,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,622,4,0.007,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,10-11-2021,963,41,18.286,,,,17122.131,728.98,325.12,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,427,4,0.007,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,11-11-2021,982,19,19.429,,,,17459.951,337.82,345.44,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,5,0.009,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,12-11-2021,990,8,18.714,,,,17602.19,142.24,332.74,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,5,0.009,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,13-11-2021,990,0,18.714,,,,17602.19,0,332.74,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,5,0.009,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,14-11-2021,990,0,18.714,,,,17602.19,0,332.74,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,5,0.009,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,15-11-2021,1039,49,22.429,,,,18473.41,871.22,398.78,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,5,0.009,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,16-11-2021,1070,31,21.143,,,,19024.59,551.18,375.92,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,5,0.009,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,17-11-2021,1095,25,18.857,,,,19469.089,444.5,335.28,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,5,0.009,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,18-11-2021,1116,21,19.143,,,,19842.469,373.38,340.36,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,5,0.009,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,19-11-2021,1129,13,19.857,,,,20073.609,231.14,353.06,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,5,0.009,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,20-11-2021,1129,0,19.857,,,,20073.609,0,353.06,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,5,0.009,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,21-11-2021,1129,0,19.857,,,,20073.609,0,353.06,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,5,0.009,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,22-11-2021,1188,59,21.286,,,,21122.629,1049.019,378.46,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,5,0.009,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,23-11-2021,1292,104,31.714,,,,22971.748,1849.119,563.88,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,5,0.009,41.67,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,24-11-2021,1311,19,30.857,,,,23309.567,337.82,548.64,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,5,0.009,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,25-11-2021,1311,0,27.857,,,,23309.567,0,495.3,,,,,,,,,,,,,,,,,,,,,,77655,40224,37431,,,13,138.07,71.52,66.55,,231,5,0.009,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,26-11-2021,1332,21,29,,,,23682.947,373.38,515.62,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,249,5,0.009,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,27-11-2021,1332,0,29,,,,23682.947,0,515.62,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,267,5,0.009,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,28-11-2021,1332,0,29,,,,23682.947,0,515.62,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,284,5,0.009,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,29-11-2021,1456,124,38.286,,,,25887.666,2204.719,680.72,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,284,5,0.009,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,30-11-2021,1456,0,23.429,,,,25887.666,0,416.56,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,302,6,0.011,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,-56.7,-5.39,-38.27,-1008.125456
GRL,North America,Greenland,01-12-2021,1456,0,20.714,,,,25887.666,0,368.3,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,320,6,0.011,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,02-12-2021,1542,86,33,,,,27416.745,1529.079,586.74,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,338,6,0.011,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,03-12-2021,1582,40,35.714,,,,28127.945,711.2,635,,,,,,,,,,,,,,,,,,,,,,77808,40271,37537,,,19,138.34,71.6,66.74,,338,6,0.011,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,04-12-2021,1582,0,35.714,,,,28127.945,0,635,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,302,5,0.009,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,05-12-2021,1582,0,35.714,,,,28127.945,0,635,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,267,4,0.007,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,06-12-2021,1621,39,23.571,,,,28821.364,693.42,419.1,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,213,4,0.007,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,07-12-2021,1663,42,29.571,,,,29568.124,746.76,525.78,,,,,,,,,,,,,,,,,,,,,,77821,40274,37547,,,10,138.37,71.61,66.76,,178,3,0.005,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,08-12-2021,1746,83,41.429,,,,31043.863,1475.739,736.6,,,,,,,,,,,,,,,,,,,,,,77893,40296,37597,,72,18,138.49,71.65,66.85,,320,5,0.009,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,09-12-2021,1774,28,33.143,,,,31541.703,497.84,589.28,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,551,8,0.014,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,10-12-2021,1774,0,27.429,,,,31541.703,0,487.68,,,,,,,,,,,,,,,,,,,,,,78120,40351,37769,,,45,138.9,71.74,67.15,,800,11,0.02,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,11-12-2021,1813,39,33,,,,32235.123,693.42,586.74,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,853,12,0.021,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,12-12-2021,1831,18,35.571,,,,32555.162,320.04,632.46,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,889,13,0.023,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,13-12-2021,1876,45,36.429,,,,33355.262,800.1,647.7,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,942,14,0.025,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,14-12-2021,1876,0,30.429,,,,33355.262,0,541.02,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,996,15,0.027,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,15-12-2021,1917,41,24.429,,,,34084.242,728.98,434.34,,,,,,,,,,,,,,,,,,,,,,78240,40385,37855,,,50,139.11,71.8,67.31,,889,13,0.023,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,16-12-2021,1937,20,23.286,,,,34439.841,355.6,414.02,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,676,10,0.018,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,17-12-2021,1969,32,27.857,,,,35008.801,568.96,495.3,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,462,7,0.012,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,18-12-2021,1969,0,22.286,,,,35008.801,0,396.24,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,480,7,0.012,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,19-12-2021,1969,0,19.714,,,,35008.801,0,350.52,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,498,7,0.012,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,20-12-2021,1969,0,13.286,,,,35008.801,0,236.22,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,516,7,0.012,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,21-12-2021,1969,0,13.286,,,,35008.801,0,236.22,,,,,,,,,,,,,,,,,,,,,,78423,40425,37998,,,30,139.44,71.88,67.56,,533,7,0.012,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,22-12-2021,2182,213,37.857,,,,38795.939,3787.138,673.1,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,551,7,0.012,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,23-12-2021,2249,67,44.571,,,,39987.198,1191.259,792.48,,,,,,,,,,,,,,,,,,,,,,78490,40445,38045,,,31,139.56,71.91,67.64,,551,8,0.014,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,24-12-2021,2249,0,40,,,,39987.198,0,711.2,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,480,7,0.012,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,25-12-2021,2249,0,40,,,,39987.198,0,711.2,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,409,6,0.011,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,26-12-2021,2249,0,40,,,,39987.198,0,711.2,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,338,5,0.009,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,27-12-2021,2306,57,48.143,1,1,,41000.658,1013.459,855.98,17.78,17.78,,,,,,,,,,,,,,,,,,,,78500,40447,38053,,,15,139.57,71.91,67.66,,267,4,0.007,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,28-12-2021,2437,131,66.857,1,0,,43329.837,2329.179,1188.719,17.78,0,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,213,4,0.007,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,29-12-2021,2437,0,36.429,1,0,,43329.837,0,647.7,17.78,0,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,142,2,0.004,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,30-12-2021,2610,173,51.571,1,0,,46405.775,3075.938,916.94,17.78,0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,89,1,0.002,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,31-12-2021,2611,1,51.714,1,0,,46423.555,17.78,919.48,17.78,0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,89,2,0.004,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,-54,-4.89,5.26,-960.1194815
GRL,North America,Greenland,01-01-2022,2611,0,51.714,1,0,0.143,46423.555,0,919.48,17.78,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,107,2,0.004,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,02-01-2022,2611,0,51.714,1,0,0.143,46423.555,0,919.48,17.78,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,124,2,0.004,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,03-01-2022,2930,319,89.143,1,0,0,52095.372,5671.817,1584.959,17.78,0,0,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,124,3,0.005,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,04-01-2022,3134,204,99.571,1,0,0,55722.49,3627.118,1770.379,17.78,0,0,,,,,,,,,,,,,,,,,,,78558,40469,38089,,,7,139.68,71.95,67.72,,124,3,0.005,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,05-01-2022,3404,270,138.143,1,0,0,60523.087,4800.597,2456.179,17.78,0,0,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,8,0.014,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,06-01-2022,3404,0,113.429,1,0,0,60523.087,0,2016.759,17.78,0,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,356,13,0.023,48.15,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,07-01-2022,3995,591,197.714,1,0,0,71031.062,10507.974,3515.358,17.78,0,0,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,462,18,0.032,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,08-01-2022,4499,504,269.714,1,0,0,79992.177,8961.115,4795.517,17.78,0,0,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,569,23,0.041,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,09-01-2022,4996,497,340.714,1,0,0,88828.832,8836.655,6057.897,17.78,0,0,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,676,28,0.05,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,10-01-2022,5472,476,363.143,2,1,0.143,97292.107,8463.275,6456.677,35.56,17.78,2.54,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,800,34,0.06,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,11-01-2022,5996,524,408.857,2,0,0.143,106608.822,9316.715,7269.476,35.56,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,907,39,0.069,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,12-01-2022,6453,457,435.571,2,0,0.143,114734.278,8125.456,7744.456,35.56,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,907,39,0.069,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,13-01-2022,7083,630,525.571,2,0,0.143,125935.672,11201.394,9344.655,35.56,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,907,39,0.069,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,14-01-2022,7083,0,441.143,2,0,0.143,125935.672,0,7843.516,35.56,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,907,39,0.069,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,15-01-2022,7083,0,369.143,2,0,0.143,125935.672,0,6563.356,35.56,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,907,39,0.069,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,16-01-2022,7871,788,410.714,3,1,0.286,139946.304,14010.632,7302.496,53.34,17.78,5.08,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,907,39,0.069,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,17-01-2022,8025,154,364.714,3,0,0.143,142684.423,2738.119,6484.616,53.34,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,907,39,0.069,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,18-01-2022,8790,765,399.143,3,0,0.143,156286.116,13601.693,7096.756,53.34,0,2.54,,,,,,,,,,,,,,,,,,,79270,41010,38260,,,51,140.94,72.92,68.03,,907,39,0.069,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,19-01-2022,9014,224,365.857,3,0,0.143,160268.833,3982.718,6504.936,53.34,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,907,38,0.068,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,20-01-2022,9256,242,310.429,4,1,0.286,164571.591,4302.758,5519.417,71.12,17.78,5.08,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,925,38,0.068,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,21-01-2022,9407,151,332,4,0,0.286,167256.37,2684.779,5902.957,71.12,0,5.08,,,,,,,,,,,,,,,,,,,79430,41122,38308,,,52,141.23,73.11,68.11,,925,38,0.068,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,22-01-2022,9485,78,343.143,4,0,0.286,168643.209,1386.839,6101.077,71.12,0,5.08,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,836,34,0.06,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,23-01-2022,9485,0,230.571,4,0,0.143,168643.209,0,4099.558,71.12,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,747,30,0.053,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,24-01-2022,9823,338,256.857,4,0,0.143,174652.846,6009.637,4566.918,71.12,0,2.54,,,,,,,,,,,,,,,,,,,79478,41148,38330,,,37,141.31,73.16,68.15,,658,25,0.044,42.59,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,25-01-2022,10028,205,176.857,4,0,0.143,178297.744,3644.898,3144.518,71.12,0,2.54,,,,,,,,,,,,,,,,,,,79487,41157,38330,,9,31,141.33,73.18,68.15,,551,21,0.037,37.04,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,26-01-2022,10157,129,163.286,4,0,0.143,180591.362,2293.619,2903.218,71.12,0,2.54,,,,,,,,,,,,,,,,,,,79507,41166,38341,,20,26,141.36,73.19,68.17,,462,17,0.03,38.89,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,27-01-2022,10359,202,157.571,5,1,0.143,184182.921,3591.558,2801.618,88.9,17.78,2.54,,,,,,,,,,,,,,,,,,,79521,41174,38347,,14,21,141.39,73.21,68.18,,373,13,0.023,38.89,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,28-01-2022,10533,174,160.857,5,0,0.143,187276.639,3093.718,2860.038,88.9,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,249,8,0.014,38.89,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,29-01-2022,10627,94,163.143,5,0,0.143,188947.958,1671.319,2900.678,88.9,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,213,7,0.012,38.89,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,30-01-2022,10662,35,168.143,5,0,0.143,189570.258,622.3,2989.578,88.9,0,2.54,,,,,,,,,,,,,,,,,,,79539,41183,38356,,,11,141.42,73.22,68.2,,196,6,0.011,38.89,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,31-01-2022,10707,45,126.286,5,0,0.143,190370.357,800.1,2245.359,88.9,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,160,5,0.009,38.89,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,-58.1,-5.03,-8.02,-1033.017442
GRL,North America,Greenland,01-02-2022,10821,114,113.286,6,1,0.286,192397.276,2026.919,2014.219,106.68,17.78,5.08,,,,,,,,,,,,,,,,,,,79549,41188,38361,,,9,141.44,73.23,68.21,,160,4,0.007,38.89,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,02-02-2022,10821,0,94.857,6,0,0.286,192397.276,0,1686.559,106.68,0,5.08,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,124,4,0.007,38.89,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,03-02-2022,10925,104,80.857,6,0,0.143,194246.395,1849.119,1437.639,106.68,0,2.54,,,,,,,,,,,,,,,,,,,79562,41201,38361,,,6,141.46,73.26,68.21,,107,4,0.007,38.89,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,04-02-2022,11025,100,70.286,6,0,0.143,196024.394,1777.999,1249.679,106.68,0,2.54,,,,,,,,,,,,,,,,,,,79577,41201,38376,,15,7,141.49,73.26,68.23,,124,3,0.005,33.33,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,05-02-2022,11025,0,56.857,6,0,0.143,196024.394,0,1010.919,106.68,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,160,4,0.007,33.33,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,06-02-2022,11025,0,51.857,6,0,0.143,196024.394,0,922.02,106.68,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,178,4,0.007,33.33,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,07-02-2022,11077,52,52.857,6,0,0.143,196948.954,924.56,939.799,106.68,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,213,4,0.007,33.33,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,08-02-2022,11276,199,65,7,1,0.143,200487.172,3538.218,1155.699,124.46,17.78,2.54,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,4,0.007,33.33,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,09-02-2022,11300,24,68.429,7,0,0.143,200913.892,426.72,1216.659,124.46,0,2.54,,,,,,,,,,,,,,,,,,,79658,41220,38438,,,15,141.63,73.29,68.34,,267,4,0.007,33.33,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,10-02-2022,11333,33,58.286,7,0,0.143,201500.631,586.74,1036.319,124.46,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,267,3,0.005,33.33,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,11-02-2022,11409,76,54.857,7,0,0.143,202851.91,1351.279,975.359,124.46,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,249,3,0.005,33.33,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,12-02-2022,11409,0,54.857,7,0,0.143,202851.91,0,975.359,124.46,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,231,3,0.005,33.33,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,13-02-2022,11409,0,54.857,7,0,0.143,202851.91,0,975.359,124.46,0,2.54,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,213,3,0.005,33.33,56243,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
